TID,IOPS,SeqRatio,AvgStride,UniqRatio
4248,863225.9,0.99,2.5,1.00
4248,862312.9,0.99,2.5,1.00
4248,875207.7,0.99,2.5,1.00
4248,1047360.4,0.99,2.5,1.00
4248,850826.2,0.99,2.5,1.00
4248,1046683.8,0.99,2.5,1.00
4248,847496.9,0.99,2.5,1.00
4248,859758.6,0.99,2.5,1.00
4248,855523.4,0.99,2.5,1.00
4248,953672.4,0.99,2.5,1.00
4248,948253.5,0.99,2.5,1.00
4248,894067.1,0.99,2.5,1.00
4248,1031858.6,0.99,2.5,1.00
4248,894060.8,0.99,2.5,1.00
4248,860562.1,0.99,2.5,1.00
4248,838975.6,0.99,2.5,1.00
4248,960787.9,0.99,2.5,1.00
4248,946283.6,0.99,2.5,1.00
4248,962876.6,0.99,2.5,1.00
4248,937749.6,0.99,2.5,1.00
4248,920485.8,0.99,2.5,1.00
4248,892826.0,0.99,2.5,1.00
4248,880729.9,0.99,2.5,1.00
4248,898157.4,0.99,2.5,1.00
4248,976726.4,0.99,2.5,1.00
4248,863779.2,0.99,2.5,1.00
4248,1043067.3,0.99,2.5,1.00
4248,843203.6,0.99,2.5,1.00
4248,869299.4,0.99,2.5,1.00
4248,869712.9,0.99,2.5,1.00
4248,911226.6,0.99,2.5,1.00
4248,995737.1,0.99,2.5,1.00
4248,911784.8,0.99,2.5,1.00
4248,1005380.3,0.99,2.5,1.00
4248,869441.2,0.99,2.5,1.00
4248,679052.3,0.99,2.5,1.00
4248,867285.1,0.99,2.5,1.00
4248,903444.4,0.99,2.5,1.00
4248,1017302.1,0.99,2.5,1.00
4248,910397.1,0.99,2.5,1.00
4248,1018030.2,0.99,2.5,1.00
4248,847132.4,0.99,2.5,1.00
4248,906258.8,0.99,2.5,1.00
4248,869831.1,0.99,2.5,1.00
4248,1046461.3,0.99,2.5,1.00
4248,847244.4,0.99,2.5,1.00
4248,1066142.5,0.99,2.5,1.00
4248,848429.4,0.99,2.5,1.00
4248,795040.9,0.99,2.5,1.00
4248,844538.9,0.99,2.5,1.00
4248,1050118.6,0.99,2.5,1.00
4248,886561.6,0.99,2.5,1.00
4248,1002309.9,0.99,2.5,1.00
4248,867990.8,0.99,2.5,1.00
4248,1011769.8,0.99,2.5,1.00
4248,882764.7,0.99,2.5,1.00
4248,875339.4,0.99,2.5,1.00
4248,834419.8,0.99,2.5,1.00
4248,871050.5,0.99,2.5,1.00
4248,1047960.6,0.99,2.5,1.00
4248,858392.1,0.99,2.5,1.00
4248,993534.2,0.99,2.5,1.00
4248,832590.8,0.99,2.5,1.00
4248,903240.4,0.99,2.5,1.00
4248,810634.5,0.99,2.5,1.00
4248,1059901.0,0.99,2.5,1.00
4248,822817.8,0.99,2.5,1.00
4248,1046264.6,0.99,2.5,1.00
4248,810465.1,0.99,2.5,1.00
4248,919645.9,0.99,2.5,1.00
4248,857311.2,0.99,2.5,1.00
4248,907164.5,0.99,2.5,1.00
4248,1028839.6,0.99,2.5,1.00
4248,873314.8,0.99,2.5,1.00
4248,1041048.2,0.99,2.5,1.00
4248,876460.2,0.99,2.5,1.00
4248,884142.8,0.99,2.5,1.00
4248,858639.7,0.99,2.5,1.00
4248,931878.2,0.99,2.5,1.00
4248,887908.5,0.99,2.5,1.00
4248,1061368.6,0.99,2.5,1.00
4248,884381.0,0.99,2.5,1.00
4248,1048922.4,0.99,2.5,1.00
4248,841009.8,0.99,2.5,1.00
4248,914292.2,0.99,2.5,1.00
4248,827739.6,0.99,2.5,1.00
4248,1053992.4,0.99,2.5,1.00
4248,826558.3,0.99,2.5,1.00
4248,1033867.2,0.99,2.5,1.00
4248,833176.0,0.99,2.5,1.00
4248,938278.9,0.99,2.5,1.00
4248,860423.2,0.99,2.5,1.00
4248,937392.4,0.99,2.5,1.00
4248,878541.6,0.99,2.5,1.00
4248,1058831.4,0.99,2.5,1.00
4248,848435.1,0.99,2.5,1.00
4248,1048509.9,0.99,2.5,1.00
4248,775809.3,0.99,2.5,1.00
4248,905252.6,0.99,2.5,1.00
4248,860996.2,0.99,2.5,1.00
4248,1044659.2,0.99,2.5,1.00
4248,869559.3,0.99,2.5,1.00
4248,1044139.4,0.99,2.5,1.00
4248,874579.8,0.99,2.5,1.00
4248,915881.9,0.99,2.5,1.00
4248,822685.6,0.99,2.5,1.00
4248,983125.5,0.99,2.5,1.00
4248,959455.5,0.99,2.5,1.00
4248,989586.1,0.99,2.5,1.00
4248,913841.8,0.99,2.5,1.00
4248,1035573.6,0.99,2.5,1.00
4248,848485.7,0.99,2.5,1.00
4248,870481.8,0.99,2.5,1.00
4248,939056.7,0.99,2.5,1.00
4248,998806.1,0.99,2.5,1.00
4248,924087.6,0.99,2.5,1.00
4248,1020391.9,0.99,2.5,1.00
4248,919474.2,0.99,2.5,1.00
4248,980564.9,0.99,2.5,1.00
4248,905239.8,0.99,2.5,1.00
4248,869453.0,0.99,2.5,1.00
4248,937001.3,0.99,2.5,1.00
4248,981655.3,0.99,2.5,1.00
4248,933400.4,0.99,2.5,1.00
4248,968764.9,0.99,2.5,1.00
4248,868562.1,0.99,2.5,1.00
4248,887699.1,0.99,2.5,1.00
4248,882496.9,0.99,2.5,1.00
4248,942229.5,0.99,2.5,1.00
4248,995079.1,0.99,2.5,1.00
4248,944224.4,0.99,2.5,1.00
4248,979416.9,0.99,2.5,1.00
4248,934995.9,0.99,2.5,1.00
4248,926428.6,0.99,2.5,1.00
4248,878342.7,0.99,2.5,1.00
4248,917766.6,0.99,2.5,1.00
4248,1018192.2,0.99,2.5,1.00
4248,891861.8,0.99,2.5,1.00
4248,1047223.2,0.99,2.5,1.00
4248,855941.1,0.99,2.5,1.00
4248,925544.3,0.99,2.5,1.00
4248,850187.6,0.99,2.5,1.00
4248,886303.8,0.99,2.5,1.00
4248,1027204.9,0.99,2.5,1.00
4248,851675.4,0.99,2.5,1.00
4248,1036630.4,0.99,2.5,1.00
4248,837751.1,0.99,2.5,1.00
4248,928788.1,0.99,2.5,1.00
4248,872832.4,0.99,2.5,1.00
4248,900184.9,0.99,2.5,1.00
4248,1044343.8,0.99,2.5,1.00
4248,895593.4,0.99,2.5,1.00
4248,1006534.6,0.99,2.5,1.00
4248,919157.2,0.99,2.5,1.00
4248,869252.2,0.99,2.5,1.00
4248,918201.2,0.99,2.5,1.00
4248,886862.6,0.99,2.5,1.00
4248,983450.3,0.99,2.5,1.00
4248,941938.3,0.99,2.5,1.00
4248,941799.8,0.99,2.5,1.00
4248,984055.2,0.99,2.5,1.00
4248,947986.6,0.99,2.5,1.00
4248,872832.4,0.99,2.5,1.00
4248,888543.3,0.99,2.5,1.00
4248,988829.3,0.99,2.5,1.00
4248,952820.5,0.99,2.5,1.00
4248,990122.0,0.99,2.5,1.00
4248,950358.6,0.99,2.5,1.00
4248,935487.9,0.99,2.5,1.00
4248,930509.8,0.99,2.5,1.00
4248,878626.1,0.99,2.5,1.00
4248,868143.9,0.99,2.5,1.00
4248,1018775.8,0.99,2.5,1.00
4248,907331.6,0.99,2.5,1.00
4248,955131.2,0.99,2.5,1.00
4248,979521.9,0.99,2.5,1.00
4248,885678.2,0.99,2.5,1.00
4248,916354.1,0.99,2.5,1.00
4248,879936.8,0.99,2.5,1.00
4248,1045700.4,0.99,2.5,1.00
4248,876316.2,0.99,2.5,1.00
4248,744289.9,0.99,2.5,1.00
4248,749261.0,0.99,2.5,1.00
4248,887231.5,0.99,2.5,1.00
4248,880178.8,0.99,2.5,1.00
4248,981918.9,0.99,2.5,1.00
4248,836448.2,0.99,2.5,1.00
4248,850718.8,0.99,2.5,1.00
4248,869087.0,0.99,2.5,1.00
4248,940975.9,0.99,2.5,1.00
4248,774804.3,0.99,2.5,1.00
4248,786110.4,0.99,2.5,1.00
4248,928909.4,0.99,2.5,1.00
4248,867320.3,0.99,2.5,1.00
4248,1047960.6,0.99,2.5,1.00
4248,866463.1,0.99,2.5,1.00
4248,919427.9,0.99,2.5,1.00
4248,867684.8,0.99,2.5,1.00
4248,929996.0,0.99,2.5,1.00
4248,864882.4,0.99,2.5,1.00
4248,931681.6,0.99,2.5,1.00
4248,865397.0,0.99,2.5,1.00
4248,1044983.2,0.99,2.5,1.00
4248,780682.9,0.99,2.5,1.00
4248,875656.8,0.99,2.5,1.00
4248,808754.8,0.99,2.5,1.00
4248,818487.6,0.99,2.5,1.00
4248,764069.6,0.99,2.5,1.00
4248,722066.4,0.99,2.5,1.00
4248,705024.4,0.99,2.5,1.00
4248,858610.9,0.99,2.5,1.00
4248,1002192.2,0.99,2.5,1.00
4248,943250.2,0.99,2.5,1.00
4248,967183.8,0.99,2.5,1.00
4248,964938.1,0.99,2.5,1.00
4248,882983.9,0.99,2.5,1.00
4248,851641.4,0.99,2.5,1.00
4248,806238.2,0.99,2.5,1.00
4248,895023.5,0.99,2.5,1.00
4248,990007.1,0.99,2.5,1.00
4248,915344.9,0.99,2.5,1.00
4248,971124.2,0.99,2.5,1.00
4248,935672.5,0.99,2.5,1.00
4248,876628.2,0.99,2.5,1.00
4248,852742.1,0.99,2.5,1.00
4248,994074.4,0.99,2.5,1.00
4248,898806.9,0.99,2.5,1.00
4248,1076281.4,0.99,2.5,1.00
4248,888531.0,0.99,2.5,1.00
4248,1063918.2,0.99,2.5,1.00
4248,765092.7,0.99,2.5,1.00
4248,917602.2,0.99,2.5,1.00
4248,883874.1,0.99,2.5,1.00
4248,891017.4,0.99,2.5,1.00
4248,990037.7,0.99,2.5,1.00
4248,863167.7,0.99,2.5,1.00
4248,1057658.9,0.99,2.5,1.00
4248,799415.4,0.99,2.5,1.00
4248,954468.9,0.99,2.5,1.00
4248,825008.0,0.99,2.5,1.00
4248,1063458.6,0.99,2.5,1.00
4248,891967.4,0.99,2.5,1.00
4248,1064980.4,0.99,2.5,1.00
4248,876916.5,0.99,2.5,1.00
4248,998564.5,0.99,2.5,1.00
4248,867085.3,0.99,2.5,1.00
4248,1081802.9,0.99,2.5,1.00
4248,857110.3,0.99,2.5,1.00
4248,1038295.2,0.99,2.5,1.00
4248,865818.4,0.99,2.5,1.00
4248,1056367.1,0.99,2.5,1.00
4248,866891.5,0.99,2.5,1.00
4248,1068706.1,0.99,2.5,1.00
4248,875956.4,0.99,2.5,1.00
4248,1076725.1,0.99,2.5,1.00
4248,872041.5,0.99,2.5,1.00
4248,1079467.4,0.99,2.5,1.00
4248,886819.6,0.99,2.5,1.00
4248,1074691.1,0.99,2.5,1.00
4248,873338.6,0.99,2.5,1.00
4248,1080296.4,0.99,2.5,1.00
4248,809184.2,0.99,2.5,1.00
4248,931383.2,0.99,2.5,1.00
4248,859521.9,0.99,2.5,1.00
4248,1036941.1,0.99,2.5,1.00
4248,908884.3,0.99,2.5,1.00
4248,1052034.6,0.99,2.5,1.00
4248,943618.8,0.99,2.5,1.00
4248,881615.6,0.99,2.5,1.00
4248,1016663.8,0.99,2.5,1.00
4248,922622.2,0.99,2.5,1.00
4248,1009503.5,0.99,2.5,1.00
4248,937282.6,0.99,2.5,1.00
4248,996178.7,0.99,2.5,1.00
4248,901980.1,0.99,2.5,1.00
4248,1054009.8,0.99,2.5,1.00
4248,901916.6,0.99,2.5,1.00
4248,1006970.1,0.99,2.5,1.00
4248,900774.1,0.99,2.5,1.00
4248,1005443.5,0.99,2.5,1.00
4248,954853.3,0.99,2.5,1.00
4248,890360.4,0.99,2.5,1.00
4248,913678.8,0.99,2.5,1.00
4248,891532.5,0.99,2.5,1.00
4248,999843.8,0.99,2.5,1.00
4248,917510.1,0.99,2.5,1.00
4248,1000343.8,0.99,2.5,1.00
4248,922004.2,0.99,2.5,1.00
4248,986839.5,0.99,2.5,1.00
4248,919177.0,0.99,2.5,1.00
4248,1034042.6,0.99,2.5,1.00
4248,869146.0,0.99,2.5,1.00
4248,1085426.4,0.99,2.5,1.00
4248,823214.6,0.99,2.5,1.00
4248,1087806.4,0.99,2.5,1.00
4248,842937.1,0.99,2.5,1.00
4248,1061597.5,0.99,2.5,1.00
4248,842759.5,0.99,2.5,1.00
4248,1063538.1,0.99,2.5,1.00
4248,852764.8,0.99,2.5,1.00
4248,1058183.6,0.99,2.5,1.00
4248,847272.5,0.99,2.5,1.00
4248,1088528.0,0.99,2.5,1.00
4248,880796.6,0.99,2.5,1.00
4248,1042846.4,0.99,2.5,1.00
4248,883849.8,0.99,2.5,1.00
4248,1070162.5,0.99,2.5,1.00
4248,880645.1,0.99,2.5,1.00
4248,1051956.8,0.99,2.5,1.00
4248,873922.9,0.99,2.5,1.00
4248,1010029.2,0.99,2.5,1.00
4248,827343.8,0.99,2.5,1.00
4248,1062408.2,0.99,2.5,1.00
4248,855306.2,0.99,2.5,1.00
4248,1068313.6,0.99,2.5,1.00
4248,871513.1,0.99,2.5,1.00
4248,986428.9,0.99,2.5,1.00
4248,858317.3,0.99,2.5,1.00
4248,1051015.4,0.99,2.5,1.00
4248,843309.2,0.99,2.5,1.00
4248,1062117.2,0.99,2.5,1.00
4248,875770.6,0.99,2.5,1.00
4248,1055835.5,0.99,2.5,1.00
4248,873344.6,0.99,2.5,1.00
4248,927045.8,0.99,2.5,1.00
4248,737221.1,0.99,2.5,1.00
4248,866545.2,0.99,2.5,1.00
4248,934054.3,0.99,2.5,1.00
4248,980955.7,0.99,2.5,1.00
4248,957804.2,0.99,2.5,1.00
4248,978204.4,0.99,2.5,1.00
4248,942049.2,0.99,2.5,1.00
4248,925577.8,0.99,2.5,1.00
4248,845302.9,0.99,2.5,1.00
4248,864707.1,0.99,2.5,1.00
4248,886561.6,0.99,2.5,1.00
4248,953352.8,0.99,2.5,1.00
4248,882101.6,0.99,2.5,1.00
4248,1074122.9,0.99,2.5,1.00
4248,877102.8,0.99,2.5,1.00
4248,967074.1,0.99,2.5,1.00
4248,864041.7,0.99,2.5,1.00
4248,1093260.2,0.99,2.5,1.00
4248,873100.3,0.99,2.5,1.00
4248,1104705.4,0.99,2.5,1.00
4248,853914.0,0.99,2.5,1.00
4248,988012.6,0.99,2.5,1.00
4248,848615.0,0.99,2.5,1.00
4248,975825.5,0.99,2.5,1.00
4248,957131.0,0.99,2.5,1.00
4248,973991.4,0.99,2.5,1.00
4248,1002718.4,0.99,2.5,1.00
4248,950662.1,0.99,2.5,1.00
4248,906380.8,0.99,2.5,1.00
4248,961256.9,0.99,2.5,1.00
4248,836393.6,0.99,2.5,1.00
4248,1014906.4,0.99,2.5,1.00
4248,900146.9,0.99,2.5,1.00
4248,987829.6,0.99,2.5,1.00
4248,973036.2,0.99,2.5,1.00
4248,993981.8,0.99,2.5,1.00
4248,905592.1,0.99,2.5,1.00
4248,877589.9,0.99,2.5,1.00
4248,1021246.8,0.99,2.5,1.00
4248,918781.1,0.99,2.5,1.00
4248,1017900.8,0.99,2.5,1.00
4248,926925.0,0.99,2.5,1.00
4248,1028467.7,0.99,2.5,1.00
4248,889135.9,0.99,2.5,1.00
4248,932767.9,0.99,2.5,1.00
4248,864111.7,0.99,2.5,1.00
4248,1085693.5,0.99,2.5,1.00
4248,870606.2,0.99,2.5,1.00
4248,1031251.8,0.99,2.5,1.00
4248,910604.2,0.99,2.5,1.00
4248,961711.9,0.99,2.5,1.00
4248,927113.0,0.99,2.5,1.00
4248,942625.1,0.99,2.5,1.00
4248,963869.9,0.99,2.5,1.00
4248,943980.6,0.99,2.5,1.00
4248,1025369.9,0.99,2.5,1.00
4248,932754.2,0.99,2.5,1.00
4248,1024828.1,0.99,2.5,1.00
4248,888154.9,0.99,2.5,1.00
4248,920644.8,0.99,2.5,1.00
4248,936541.9,0.99,2.5,1.00
4248,1032924.5,0.99,2.5,1.00
4248,921300.8,0.99,2.5,1.00
4248,1046435.6,0.99,2.5,1.00
4248,917648.2,0.99,2.5,1.00
4248,923574.2,0.99,2.5,1.00
4248,822960.6,0.99,2.5,1.00
4248,975349.6,0.99,2.5,1.00
4248,989043.2,0.99,2.5,1.00
4248,960391.4,0.99,2.5,1.00
4248,996031.4,0.99,2.5,1.00
4248,957961.9,0.99,2.5,1.00
4248,936446.0,0.99,2.5,1.00
4248,896609.7,0.99,2.5,1.00
4248,899912.9,0.99,2.5,1.00
4248,1077840.2,0.99,2.5,1.00
4248,877957.1,0.99,2.5,1.00
4248,1072206.4,0.99,2.5,1.00
4248,877957.1,0.99,2.5,1.00
4248,1083231.1,0.99,2.5,1.00
4248,842027.7,0.99,2.5,1.00
4248,974236.0,0.99,2.5,1.00
4248,901776.8,0.99,2.5,1.00
4248,1093278.9,0.99,2.5,1.00
4248,812977.1,0.99,2.5,1.00
4248,919315.7,0.99,2.5,1.00
4248,868933.6,0.99,2.5,1.00
4248,1042396.2,0.99,2.5,1.00
4248,906676.1,0.99,2.5,1.00
4248,1076634.5,0.99,2.5,1.00
4248,886881.1,0.99,2.5,1.00
4248,1079403.6,0.99,2.5,1.00
4248,882235.4,0.99,2.5,1.00
4248,1097892.5,0.99,2.5,1.00
4248,826649.1,0.99,2.5,1.00
4248,940180.9,0.99,2.5,1.00
4248,858910.5,0.99,2.5,1.00
4248,1100592.4,0.99,2.5,1.00
4248,861291.7,0.99,2.5,1.00
4248,1064272.0,0.99,2.5,1.00
4248,868338.2,0.99,2.5,1.00
4248,958873.3,0.99,2.5,1.00
4248,845822.4,0.99,2.5,1.00
4248,1016010.1,0.99,2.5,1.00
4248,931885.1,0.99,2.5,1.00
4248,1015059.3,0.99,2.5,1.00
4248,924614.9,0.99,2.5,1.00
4248,1041776.9,0.99,2.5,1.00
4248,917391.8,0.99,2.5,1.00
4248,1042557.5,0.99,2.5,1.00
4248,872398.1,0.99,2.5,1.00
4248,1084837.8,0.99,2.5,1.00
4248,829230.4,0.99,2.5,1.00
4248,1100204.5,0.99,2.5,1.00
4248,823967.2,0.99,2.5,1.00
4248,1097544.2,0.99,2.5,1.00
4248,823495.3,0.99,2.5,1.00
4248,937742.7,0.99,2.5,1.00
4248,853680.5,0.99,2.5,1.00
4248,1110523.1,0.99,2.5,1.00
4248,843031.5,0.99,2.5,1.00
4248,1092448.5,0.99,2.5,1.00
4248,817348.2,0.99,2.5,1.00
4248,958291.9,0.99,2.5,1.00
4248,862022.5,0.99,2.5,1.00
4248,956801.9,0.99,2.5,1.00
4248,943590.9,0.99,2.5,1.00
4248,1033650.1,0.99,2.5,1.00
4248,923460.9,0.99,2.5,1.00
4248,1045922.5,0.99,2.5,1.00
4248,825220.8,0.99,2.5,1.00
4248,978967.5,0.99,2.5,1.00
4248,856875.1,0.99,2.5,1.00
4248,1060208.2,0.99,2.5,1.00
4248,893436.8,0.99,2.5,1.00
4248,1005846.4,0.99,2.5,1.00
4248,948534.6,0.99,2.5,1.00
4248,1017108.1,0.99,2.5,1.00
4248,894673.2,0.99,2.5,1.00
4248,975342.1,0.99,2.5,1.00
4248,885463.8,0.99,2.5,1.00
4248,1106089.6,0.99,2.5,1.00
4248,867767.2,0.99,2.5,1.00
4248,1109281.5,0.99,2.5,1.00
4248,828269.9,0.99,2.5,1.00
4248,748367.3,0.99,2.5,1.00
4248,831028.5,0.99,2.5,1.00
4248,986413.7,0.99,2.5,1.00
4248,950994.1,0.99,2.5,1.00
4248,1002914.8,0.99,2.5,1.00
4248,920102.1,0.99,2.5,1.00
4248,1047343.1,0.99,2.5,1.00
4248,878330.6,0.99,2.5,1.00
4248,827333.0,0.99,2.5,1.00
4248,883142.4,0.99,2.5,1.00
4248,953537.4,0.99,2.5,1.00
4248,1007120.7,0.99,2.5,1.00
4248,952026.8,0.99,2.5,1.00
4248,895706.2,0.99,2.5,1.00
4248,884998.6,0.99,2.5,1.00
4248,814674.3,0.99,2.5,1.00
4248,885555.8,0.99,2.5,1.00
4248,851822.8,0.99,2.5,1.00
4248,901757.8,0.99,2.5,1.00
4248,791144.1,0.99,2.5,1.00
4248,669137.6,0.99,2.5,1.00
4248,731838.4,0.99,2.5,1.00
4248,757813.4,0.99,2.5,1.00
4248,776246.8,0.99,2.5,1.00
4248,733839.8,0.99,2.5,1.00
4248,679095.5,0.99,2.5,1.00
4248,589359.3,0.99,2.5,1.00
4248,717774.4,0.99,2.5,1.00
4248,736783.9,0.99,2.5,1.00
4248,855271.9,0.99,2.5,1.00
4248,982514.4,0.99,2.5,1.00
4248,874096.0,0.99,2.5,1.00
4248,806644.8,0.99,2.5,1.00
4248,814435.9,0.99,2.5,1.00
4248,895399.2,0.99,2.5,1.00
4248,818628.9,0.99,2.5,1.00
4248,1066497.8,0.99,2.5,1.00
4248,839735.2,0.99,2.5,1.00
4248,1001384.7,0.99,2.5,1.00
4248,847362.2,0.99,2.5,1.00
4248,811338.5,0.99,2.5,1.00
4248,860498.4,0.99,2.5,1.00
4248,1082040.8,0.99,2.5,1.00
4248,865385.3,0.99,2.5,1.00
4248,1088009.8,0.99,2.5,1.00
4248,873851.4,0.99,2.5,1.00
4248,875165.8,0.99,2.5,1.00
4248,814850.7,0.99,2.5,1.00
4248,823050.6,0.99,2.5,1.00
4248,1018783.8,0.99,2.5,1.00
4248,839338.8,0.99,2.5,1.00
4248,1004347.0,0.99,2.5,1.00
4248,826488.9,0.99,2.5,1.00
4248,864555.2,0.99,2.5,1.00
4248,813504.2,0.99,2.5,1.00
4248,842282.6,0.99,2.5,1.00
4248,1049842.9,0.99,2.5,1.00
4248,863097.8,0.99,2.5,1.00
4248,1083487.8,0.99,2.5,1.00
4248,853236.6,0.99,2.5,1.00
4248,818110.9,0.99,2.5,1.00
4248,889568.4,0.99,2.5,1.00
4248,894848.3,0.99,2.5,1.00
4248,1003472.9,0.99,2.5,1.00
4248,831552.2,0.99,2.5,1.00
4248,1080779.9,0.99,2.5,1.00
4248,776557.7,0.99,2.5,1.00
4248,964116.8,0.99,2.5,1.00
4248,876844.4,0.99,2.5,1.00
4248,1048845.0,0.99,2.5,1.00
4248,910688.5,0.99,2.5,1.00
4248,1028434.6,0.99,2.5,1.00
4248,900406.6,0.99,2.5,1.00
4248,1006803.8,0.99,2.5,1.00
4248,859602.7,0.99,2.5,1.00
4248,896716.5,0.99,2.5,1.00
4248,938643.5,0.99,2.5,1.00
4248,1018054.6,0.99,2.5,1.00
4248,936487.2,0.99,2.5,1.00
4248,1037714.4,0.99,2.5,1.00
4248,928188.7,0.99,2.5,1.00
4248,934934.4,0.99,2.5,1.00
4248,857575.4,0.99,2.5,1.00
4248,931776.5,0.99,2.5,1.00
4248,1025599.9,0.99,2.5,1.00
4248,872624.2,0.99,2.5,1.00
4248,1078712.2,0.99,2.5,1.00
4248,840198.2,0.99,2.5,1.00
4248,939697.8,0.99,2.5,1.00
4248,864065.0,0.99,2.5,1.00
4248,978877.6,0.99,2.5,1.00
4248,960355.3,0.99,2.5,1.00
4248,924842.1,0.99,2.5,1.00
4248,1024000.0,0.99,2.5,1.00
4248,875052.1,0.99,2.5,1.00
4248,954170.0,0.99,2.5,1.00
4248,835852.9,0.99,2.5,1.00
4248,1019936.5,0.99,2.5,1.00
4248,920916.3,0.99,2.5,1.00
4248,1052969.2,0.99,2.5,1.00
4248,908458.6,0.99,2.5,1.00
4248,1054174.8,0.99,2.5,1.00
4248,924287.8,0.99,2.5,1.00
4248,1048175.1,0.99,2.5,1.00
4248,893162.4,0.99,2.5,1.00
4248,1073447.2,0.99,2.5,1.00
4248,904152.8,0.99,2.5,1.00
4248,1080679.5,0.99,2.5,1.00
4248,880996.6,0.99,2.5,1.00
4248,1075874.4,0.99,2.5,1.00
4248,851454.4,0.99,2.5,1.00
4248,927603.4,0.99,2.5,1.00
4248,865818.4,0.99,2.5,1.00
4248,1091098.1,0.99,2.5,1.00
4248,853452.8,0.99,2.5,1.00
4248,1088111.5,0.99,2.5,1.00
4248,860076.3,0.99,2.5,1.00
4248,1068153.1,0.99,2.5,1.00
4248,974688.6,0.99,2.5,1.00
4248,927892.6,0.99,2.5,1.00
4248,963964.3,0.99,2.5,1.00
4248,980024.3,0.99,2.5,1.00
4248,973576.5,0.99,2.5,1.00
4248,974236.0,0.99,2.5,1.00
4248,964574.5,0.99,2.5,1.00
4248,942652.8,0.99,2.5,1.00
4248,899413.2,0.99,2.5,1.00
4248,958708.1,0.99,2.5,1.00
4248,983253.9,0.99,2.5,1.00
4248,932971.8,0.99,2.5,1.00
4248,938485.2,0.99,2.5,1.00
4248,1013395.8,0.99,2.5,1.00
4248,882344.9,0.99,2.5,1.00
4248,941176.5,0.99,2.5,1.00
4248,869907.9,0.99,2.5,1.00
4248,1095374.6,0.99,2.5,1.00
4248,861993.4,0.99,2.5,1.00
4248,1102972.9,0.99,2.5,1.00
4248,854620.9,0.99,2.5,1.00
4248,1069956.8,0.99,2.5,1.00
4248,865982.4,0.99,2.5,1.00
4248,937358.1,0.99,2.5,1.00
4248,1033525.0,0.99,2.5,1.00
4248,909510.8,0.99,2.5,1.00
4248,963275.1,0.99,2.5,1.00
4248,774574.6,0.99,2.5,1.00
4248,761700.8,0.99,2.5,1.00
4248,836891.2,0.99,2.5,1.00
4248,898100.7,0.99,2.5,1.00
4248,993542.0,0.99,2.5,1.00
4248,937172.8,0.99,2.5,1.00
4248,1022666.4,0.99,2.5,1.00
4248,947032.8,0.99,2.5,1.00
4248,993896.9,0.99,2.5,1.00
4248,896986.7,0.99,2.5,1.00
4248,885684.4,0.99,2.5,1.00
4248,901186.3,0.99,2.5,1.00
4248,1066497.8,0.99,2.5,1.00
4248,900115.4,0.99,2.5,1.00
4248,1084231.2,0.99,2.5,1.00
4248,861430.8,0.99,2.5,1.00
4248,961747.9,0.99,2.5,1.00
4248,825913.1,0.99,2.5,1.00
4248,907859.4,0.99,2.5,1.00
4248,935802.5,0.99,2.5,1.00
4248,1044710.3,0.99,2.5,1.00
4248,906714.6,0.99,2.5,1.00
4248,1074186.0,0.99,2.5,1.00
4248,900742.4,0.99,2.5,1.00
4248,1055139.2,0.99,2.5,1.00
4248,929078.0,0.99,2.5,1.00
4248,1052095.2,0.99,2.5,1.00
4248,899495.4,0.99,2.5,1.00
4248,1091060.9,0.99,2.5,1.00
4248,886752.1,0.99,2.5,1.00
4248,1074068.9,0.99,2.5,1.00
4248,866334.1,0.99,2.5,1.00
4248,1114225.5,0.99,2.5,1.00
4248,874681.4,0.99,2.5,1.00
4248,1085398.9,0.99,2.5,1.00
4248,867814.2,0.99,2.5,1.00
4248,1092616.4,0.99,2.5,1.00
4248,874538.0,0.99,2.5,1.00
4248,1056541.5,0.99,2.5,1.00
4248,870085.4,0.99,2.5,1.00
4248,1084525.1,0.99,2.5,1.00
4248,852884.1,0.99,2.5,1.00
4248,1060638.8,0.99,2.5,1.00
4248,875596.8,0.99,2.5,1.00
4248,1093278.9,0.99,2.5,1.00
4248,861367.1,0.99,2.5,1.00
4248,1102782.8,0.99,2.5,1.00
4248,881882.8,0.99,2.5,1.00
4248,1073888.6,0.99,2.5,1.00
4248,850340.1,0.99,2.5,1.00
4248,1094653.2,0.99,2.5,1.00
4248,831546.8,0.99,2.5,1.00
4248,1046872.1,0.99,2.5,1.00
4248,842720.7,0.99,2.5,1.00
4248,1102649.9,0.99,2.5,1.00
4248,838140.7,0.99,2.5,1.00
4248,1034820.1,0.99,2.5,1.00
4248,820681.2,0.99,2.5,1.00
4248,1086366.1,0.99,2.5,1.00
4248,842953.8,0.99,2.5,1.00
4248,1077767.8,0.99,2.5,1.00
4248,829364.7,0.99,2.5,1.00
4248,1092476.4,0.99,2.5,1.00
4248,876226.2,0.99,2.5,1.00
4248,1020457.0,0.99,2.5,1.00
4248,925879.1,0.99,2.5,1.00
4248,1052493.1,0.99,2.5,1.00
4248,907016.6,0.99,2.5,1.00
4248,1028550.3,0.99,2.5,1.00
4248,923187.9,0.99,2.5,1.00
4248,1040176.8,0.99,2.5,1.00
4248,920922.9,0.99,2.5,1.00
4248,1064360.6,0.99,2.5,1.00
4248,902609.8,0.99,2.5,1.00
